Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663977577.2685096,1,1663988977,0,GPS1_Frame,42.33702850341797,-71.09004211425781,10.399999618530273,327820.21875,4689312.5,19,T
1663977578.2670102,2,1663988978,0,GPS1_Frame,42.33702850341797,-71.09004211425781,10.399999618530273,327820.21875,4689312.5,19,T
1663977579.2665443,3,1663988979,0,GPS1_Frame,42.33702850341797,-71.09004211425781,10.399999618530273,327820.21875,4689313.0,19,T
1663977580.267568,4,1663988980,0,GPS1_Frame,42.33702850341797,-71.09004974365234,10.399999618530273,327819.8125,4689313.0,19,T
1663977581.267503,5,1663988981,0,GPS1_Frame,42.33702850341797,-71.0900650024414,10.199999809265137,327818.6875,4689313.0,19,T
1663977582.2663472,6,1663988982,0,GPS1_Frame,42.337032318115234,-71.09008026123047,10.0,327817.34375,4689313.0,19,T
1663977583.268169,7,1663988983,0,GPS1_Frame,42.337032318115234,-71.09009552001953,10.100000381469727,327816.21875,4689313.0,19,T
1663977584.2657185,8,1663988984,0,GPS1_Frame,42.3370361328125,-71.09010314941406,10.100000381469727,327815.28125,4689313.5,19,T
1663977585.2778354,9,1663988985,0,GPS1_Frame,42.337039947509766,-71.09011840820312,10.199999809265137,327814.1875,4689314.0,19,T
1663977586.2669697,10,1663988986,0,GPS1_Frame,42.337039947509766,-71.09013366699219,10.300000190734863,327812.96875,4689314.0,19,T
1663977587.2651975,11,1663988987,0,GPS1_Frame,42.33704376220703,-71.09014892578125,10.600000381469727,327811.75,4689315.0,19,T
1663977588.265891,12,1663988988,0,GPS1_Frame,42.3370475769043,-71.09016418457031,10.600000381469727,327810.65625,4689315.0,19,T
1663977589.2660482,13,1663988989,0,GPS1_Frame,42.33705139160156,-71.09017944335938,10.699999809265137,327809.40625,4689315.5,19,T
1663977590.2656236,14,1663988990,0,GPS1_Frame,42.33705139160156,-71.09019470214844,10.699999809265137,327808.1875,4689315.5,19,T
